trial,operation,requests,rps
1,lpush5,1000000,524010.47
1,lrange5,1000000,1071845.62
2,lpush5,1000000,835435.25
2,lrange5,1000000,1298867.62
3,lpush5,1000000,828513.69
3,lrange5,1000000,1257861.62
4,lpush5,1000000,833519.94
4,lrange5,1000000,1280737.50
5,lpush5,1000000,825148.50
5,lrange5,1000000,1273966.88
6,lpush5,1000000,827854.31
6,lrange5,1000000,1278813.25
7,lpush5,1000000,835515.44
7,lrange5,1000000,1055189.88
8,lpush5,1000000,836953.94
8,lrange5,1000000,1261054.25
9,lpush5,1000000,834081.75
9,lrange5,1000000,1272305.38
10,lpush5,1000000,841912.50
10,lrange5,1000000,1262808.12
11,lpush5,1000000,832013.31
11,lrange5,1000000,1237623.75
12,lpush5,1000000,831374.94
12,lrange5,1000000,1278813.25
13,lpush5,1000000,834148.44
13,lrange5,1000000,1282071.88
14,lpush5,1000000,841204.38
14,lrange5,1000000,1293785.25
15,lpush5,1000000,836334.44
15,lrange5,1000000,1250140.00
16,lpush5,1000000,836160.56
16,lrange5,1000000,1262808.12
17,lpush5,1000000,833506.62
17,lrange5,1000000,1295399.00
18,lpush5,1000000,840484.00
18,lrange5,1000000,1273885.25
19,lpush5,1000000,838223.00
19,lrange5,1000000,1282071.88
20,lpush5,1000000,837641.56
20,lrange5,1000000,1287269.00
21,lpush5,1000000,834055.06
21,lrange5,1000000,1295336.75
22,lpush5,1000000,836820.06
22,lrange5,1000000,1282071.88
23,lpush5,1000000,829293.56
23,lrange5,1000000,1192238.38
24,lpush5,1000000,830790.69
24,lrange5,1000000,1062903.25
25,lpush5,1000000,844111.44
25,lrange5,1000000,1194781.38
26,lpush5,1000000,831255.25
26,lrange5,1000000,1290322.62
27,lpush5,1000000,833373.31
27,lrange5,1000000,1266065.75
28,lpush5,1000000,825816.69
28,lrange5,1000000,1270831.00
29,lpush5,1000000,821096.81
29,lrange5,1000000,1298701.38
30,lpush5,1000000,826459.50
30,lrange5,1000000,1196612.38
31,lpush5,1000000,834028.38
31,lrange5,1000000,1300390.12
32,lpush5,1000000,831268.50
32,lrange5,1000000,1293743.88
33,lpush5,1000000,829306.81
33,lrange5,1000000,1277139.25
34,lpush5,1000000,828513.69
34,lrange5,1000000,1180977.62
35,lpush5,1000000,841096.69
35,lrange5,1000000,1297245.12
36,lpush5,1000000,822434.25
36,lrange5,1000000,1193317.38
37,lpush5,1000000,829373.12
37,lrange5,1000000,1199271.00
38,lpush5,1000000,828000.06
38,lrange5,1000000,1267488.00
39,lpush5,1000000,825763.88
39,lrange5,1000000,1278956.50
40,lpush5,1000000,826499.12
40,lrange5,1000000,1298701.38
41,lpush5,1000000,827301.94
41,lrange5,1000000,1298722.12
42,lpush5,1000000,841845.12
42,lrange5,1000000,1297016.88
43,lpush5,1000000,825201.31
43,lrange5,1000000,1295378.25
