trial,operation,requests,rps
1,lpush5,1000000,735952.94
1,lrange5,1000000,1046092.06
2,lpush5,1000000,690740.38
2,lrange5,1000000,1035246.38
3,lpush5,1000000,703234.88
3,lrange5,1000000,1067321.25
4,lpush5,1000000,729417.94
4,lrange5,1000000,1037361.00
5,lpush5,1000000,718999.25
5,lrange5,1000000,1021483.19
6,lpush5,1000000,723100.50
6,lrange5,1000000,1035262.94
7,lpush5,1000000,728367.06
7,lrange5,1000000,1044041.75
8,lpush5,1000000,727813.69
8,lrange5,1000000,1047271.25
9,lpush5,1000000,717428.94
9,lrange5,1000000,1047472.25
10,lpush5,1000000,707850.00
10,lrange5,1000000,1048335.44
11,lpush5,1000000,733302.06
11,lrange5,1000000,1085776.38
12,lpush5,1000000,718413.81
12,lrange5,1000000,1054886.00
13,lpush5,1000000,703774.81
13,lrange5,1000000,998131.75
14,lpush5,1000000,710329.56
14,lrange5,1000000,1004144.56
15,lpush5,1000000,703729.75
15,lrange5,1000000,1046209.25
16,lpush5,1000000,718976.25
16,lrange5,1000000,970920.44
17,lpush5,1000000,586213.38
17,lrange5,1000000,1061571.12
18,lpush5,1000000,681231.56
18,lrange5,1000000,935498.56
19,lpush5,1000000,675241.06
19,lrange5,1000000,1015244.62
20,lpush5,1000000,686352.75
20,lrange5,1000000,957029.69
21,lpush5,1000000,659280.19
21,lrange5,1000000,1057099.38
22,lpush5,1000000,718402.31
22,lrange5,1000000,1041900.00
23,lpush5,1000000,710272.75
23,lrange5,1000000,958941.50
24,lpush5,1000000,665779.00
24,lrange5,1000000,1008209.69
25,lpush5,1000000,640635.50
25,lrange5,1000000,1043908.12
26,lpush5,1000000,684473.69
26,lrange5,1000000,1016276.38
27,lpush5,1000000,698901.50
27,lrange5,1000000,950859.25
28,lpush5,1000000,668013.38
28,lrange5,1000000,1010181.81
29,lpush5,1000000,682128.25
29,lrange5,1000000,1051659.38
30,lpush5,1000000,728967.94
30,lrange5,1000000,978583.19
31,lpush5,1000000,677998.62
31,lrange5,1000000,1018346.25
32,lpush5,1000000,709242.56
32,lrange5,1000000,1047153.94
33,lpush5,1000000,714842.00
33,lrange5,1000000,921776.94
34,lpush5,1000000,687768.94
34,lrange5,1000000,1043991.62
35,lpush5,1000000,701262.25
35,lrange5,1000000,1037361.00
36,lpush5,1000000,686418.69
36,lrange5,1000000,953319.31
37,lpush5,1000000,632273.06
37,lrange5,1000000,938491.56
38,lpush5,1000000,703392.38
38,lrange5,1000000,1042919.69
39,lpush5,1000000,703741.00
39,lrange5,1000000,986256.38
40,lpush5,1000000,673454.56
40,lrange5,1000000,979557.25
41,lpush5,1000000,699323.12
41,lrange5,1000000,975609.75
42,lpush5,1000000,706759.00
42,lrange5,1000000,999128.81
43,lpush5,1000000,683570.69
43,lrange5,1000000,1019465.88
44,lpush5,1000000,698368.69
