trial,operation,requests,rps
1,lpush5,1000000,737522.12
1,lrange5,1000000,1197719.75
2,lpush5,1000000,835528.81
2,lrange5,1000000,1293661.00
3,lpush5,1000000,842554.31
3,lrange5,1000000,1283697.12
4,lpush5,1000000,833346.62
4,lrange5,1000000,1278854.25
5,lpush5,1000000,836133.81
5,lrange5,1000000,1282071.88
6,lpush5,1000000,833479.94
6,lrange5,1000000,1292031.00
7,lpush5,1000000,838276.62
7,lrange5,1000000,1297037.62
8,lpush5,1000000,830737.56
8,lrange5,1000000,1221138.00
9,lpush5,1000000,843359.19
9,lrange5,1000000,1290446.50
10,lpush5,1000000,836846.81
10,lrange5,1000000,1187933.50
