trial,operation,requests,rps
1,lpush5,1000000,754159.88
1,lrange5,1000000,1192295.62
2,lpush5,1000000,821719.00
2,lrange5,1000000,1183829.50
3,lpush5,1000000,836873.62
3,lrange5,1000000,1265984.75
4,lpush5,1000000,818409.19
4,lrange5,1000000,1242275.75
5,lpush5,1000000,813786.81
5,lrange5,1000000,1288659.75
6,lpush5,1000000,824573.75
6,lrange5,1000000,1227209.88
7,lpush5,1000000,815087.19
7,lrange5,1000000,1192276.50
8,lpush5,1000000,819066.38
8,lrange5,1000000,1196267.88
9,lpush5,1000000,825935.62
9,lrange5,1000000,1278833.75
10,lpush5,1000000,815165.44
10,lrange5,1000000,1290363.88
