trial,operation,requests,rps
1,lpush5,1000000,584851.44
1,lrange5,1000000,1270831.00
2,lpush5,1000000,825896.00
2,lrange5,1000000,1225686.25
3,lpush5,1000000,707940.56
3,lrange5,1000000,1185023.75
4,lpush5,1000000,826578.50
4,lrange5,1000000,998147.75
5,lpush5,1000000,830061.38
5,lrange5,1000000,1273946.50
6,lpush5,1000000,833519.94
6,lrange5,1000000,1272346.00
7,lpush5,1000000,828540.19
7,lrange5,1000000,1280594.12
8,lpush5,1000000,829941.88
8,lrange5,1000000,1295523.25
9,lpush5,1000000,824441.81
9,lrange5,1000000,1295357.50
10,lpush5,1000000,829200.69
10,lrange5,1000000,1302250.00
