trial,operation,requests,rps
1,lpush5,1000000,570776.25
1,lrange5,1000000,1184928.88
2,lpush5,1000000,818435.38
2,lrange5,1000000,1269055.88
3,lpush5,1000000,809126.25
3,lrange5,1000000,1290384.50
4,lpush5,1000000,815869.50
4,lrange5,1000000,1233203.50
5,lpush5,1000000,821057.44
5,lrange5,1000000,1256301.50
6,lpush5,1000000,805307.56
6,lrange5,1000000,1197777.25
7,lpush5,1000000,819763.94
7,lrange5,1000000,1288762.88
8,lpush5,1000000,809833.19
8,lrange5,1000000,1251564.38
9,lpush5,1000000,818383.00
9,lrange5,1000000,1265964.50
10,lpush5,1000000,823111.06
10,lrange5,1000000,1256381.88
11,lpush5,1000000,825975.25
11,lrange5,1000000,1292010.38
12,lpush5,1000000,812503.69
12,lrange5,1000000,1275693.88
13,lpush5,1000000,817006.56
13,lrange5,1000000,1292113.75
14,lpush5,1000000,809126.25
14,lrange5,1000000,1274048.38
15,lpush5,1000000,821188.81
15,lrange5,1000000,1290508.38
16,lpush5,1000000,814410.38
16,lrange5,1000000,1295378.25
17,lpush5,1000000,813773.81
17,lrange5,1000000,1183564.50
18,lpush5,1000000,811792.19
18,lrange5,1000000,1288845.38
19,lpush5,1000000,812386.69
19,lrange5,1000000,1262787.88
20,lpush5,1000000,817176.50
20,lrange5,1000000,1272488.50
21,lpush5,1000000,814332.19
21,lrange5,1000000,1285347.00
22,lpush5,1000000,808614.38
22,lrange5,1000000,1270810.62
23,lpush5,1000000,811688.31
23,lrange5,1000000,1275632.62
24,lpush5,1000000,815178.50
24,lrange5,1000000,1199117.50
25,lpush5,1000000,818343.69
25,lrange5,1000000,1236271.88
26,lpush5,1000000,817058.81
26,lrange5,1000000,1287021.88
27,lpush5,1000000,815660.69
27,lrange5,1000000,1192124.00
28,lpush5,1000000,817831.50
28,lrange5,1000000,1262626.25
29,lpush5,1000000,809165.06
29,lrange5,1000000,1277323.12
30,lpush5,1000000,823736.44
30,lrange5,1000000,1285347.00
31,lpush5,1000000,808420.38
31,lrange5,1000000,1198007.25
32,lpush5,1000000,822368.44
32,lrange5,1000000,1193661.12
33,lpush5,1000000,822486.88
33,lrange5,1000000,1200710.62
34,lpush5,1000000,820357.69
