trial,operation,requests,rps
1,lpush5,1000000,610510.38
1,lrange5,1000000,1262767.62
2,lpush5,1000000,823802.31
2,lrange5,1000000,1182033.12
3,lpush5,1000000,817844.62
3,lrange5,1000000,1199271.00
4,lpush5,1000000,827973.56
4,lrange5,1000000,1270648.00
5,lpush5,1000000,824534.19
5,lrange5,1000000,1275591.88
6,lpush5,1000000,827341.62
6,lrange5,1000000,1190666.75
7,lpush5,1000000,815869.50
7,lrange5,1000000,1179245.25
8,lpush5,1000000,757026.50
8,lrange5,1000000,1190685.75
9,lpush5,1000000,813786.81
9,lrange5,1000000,1264343.88
10,lpush5,1000000,819013.94
10,lrange5,1000000,1261155.12
11,lpush5,1000000,815660.69
11,lrange5,1000000,1185175.38
12,lpush5,1000000,819895.06
12,lrange5,1000000,1190800.00
13,lpush5,1000000,829200.69
13,lrange5,1000000,1247122.25
14,lpush5,1000000,821136.25
14,lrange5,1000000,1272366.38
15,lpush5,1000000,823775.94
15,lrange5,1000000,1239375.50
16,lpush5,1000000,821241.31
16,lrange5,1000000,1209596.12
17,lpush5,1000000,818369.88
17,lrange5,1000000,1227150.88
18,lpush5,1000000,816391.81
18,lrange5,1000000,1231625.62
19,lpush5,1000000,830564.81
19,lrange5,1000000,1288701.00
20,lpush5,1000000,817661.44
20,lrange5,1000000,1175144.50
21,lpush5,1000000,823789.12
21,lrange5,1000000,1285347.00
22,lpush5,1000000,821018.00
22,lrange5,1000000,1272346.00
23,lpush5,1000000,823775.94
23,lrange5,1000000,1288680.38
24,lpush5,1000000,820462.69
24,lrange5,1000000,1248679.12
25,lpush5,1000000,821732.12
25,lrange5,1000000,1245389.88
26,lpush5,1000000,822381.62
26,lrange5,1000000,1265822.75
27,lpush5,1000000,824402.25
27,lrange5,1000000,1202269.25
28,lpush5,1000000,815739.00
28,lrange5,1000000,1288701.00
29,lpush5,1000000,820357.69
29,lrange5,1000000,1270709.00
30,lpush5,1000000,818396.06
30,lrange5,1000000,1275693.88
31,lpush5,1000000,826618.12
31,lrange5,1000000,1202076.88
32,lpush5,1000000,819013.94
32,lrange5,1000000,1285408.75
33,lpush5,1000000,816339.56
33,lrange5,1000000,1197853.88
34,lpush5,1000000,818330.62
34,lrange5,1000000,1269137.12
35,lpush5,1000000,832652.81
35,lrange5,1000000,1199040.75
36,lpush5,1000000,815035.06
36,lrange5,1000000,1293764.50
37,lpush5,1000000,825763.88
37,lrange5,1000000,1273946.50
38,lpush5,1000000,823881.38
38,lrange5,1000000,1293661.00
39,lpush5,1000000,821705.81
39,lrange5,1000000,1270953.00
40,lpush5,1000000,816535.50
40,lrange5,1000000,1251624.50
41,lpush5,1000000,817176.50
41,lrange5,1000000,1197834.75
42,lpush5,1000000,814449.50
42,lrange5,1000000,1290467.12
43,lpush5,1000000,821916.19
43,lrange5,1000000,1242275.75
44,lpush5,1000000,816509.38
44,lrange5,1000000,1264303.38
45,lpush5,1000000,819197.44
45,lrange5,1000000,1197739.00
46,lpush5,1000000,817241.88
46,lrange5,1000000,1272285.00
47,lpush5,1000000,836173.94
47,lrange5,1000000,1280594.12
48,lpush5,1000000,832146.44
48,lrange5,1000000,1202076.88
49,lpush5,1000000,816326.50
49,lrange5,1000000,1245489.50
50,lpush5,1000000,813669.69
50,lrange5,1000000,1149646.00
51,lpush5,1000000,815726.00
51,lrange5,1000000,1290384.50
52,lpush5,1000000,815712.94
52,lrange5,1000000,1202346.12
53,lpush5,1000000,821771.56
53,lrange5,1000000,1273946.50
54,lpush5,1000000,817189.56
54,lrange5,1000000,1194876.88
55,lpush5,1000000,813008.12
55,lrange5,1000000,1195029.88
56,lpush5,1000000,821784.69
56,lrange5,1000000,1194934.25
57,lpush5,1000000,814527.69
57,lrange5,1000000,1198026.38
58,lpush5,1000000,819737.69
58,lrange5,1000000,1189250.88
59,lpush5,1000000,830578.06
59,lrange5,1000000,1094162.00
60,lpush5,1000000,820541.44
60,lrange5,1000000,1207806.75
61,lpush5,1000000,818422.25
61,lrange5,1000000,1195010.75
62,lpush5,1000000,823111.06
62,lrange5,1000000,1248539.38
63,lpush5,1000000,821732.12
63,lrange5,1000000,1277159.62
64,lpush5,1000000,819184.31
64,lrange5,1000000,1240853.62
65,lpush5,1000000,813708.75
65,lrange5,1000000,1205069.88
66,lpush5,1000000,821929.31
66,lrange5,1000000,1212315.12
67,lpush5,1000000,821797.88
67,lrange5,1000000,1270810.62
68,lpush5,1000000,814371.31
68,lrange5,1000000,1290487.75
69,lpush5,1000000,819079.50
69,lrange5,1000000,1199271.00
70,lpush5,1000000,821863.62
70,lrange5,1000000,976890.56
71,lpush5,1000000,822513.19
71,lrange5,1000000,1283697.12
72,lpush5,1000000,824455.00
72,lrange5,1000000,1262646.50
73,lpush5,1000000,810385.75
73,lrange5,1000000,1269116.75
74,lpush5,1000000,829928.62
74,lrange5,1000000,1240694.75
75,lpush5,1000000,823762.75
75,lrange5,1000000,1193737.50
76,lpush5,1000000,828672.75
76,lrange5,1000000,1282194.88
77,lpush5,1000000,823203.25
77,lrange5,1000000,1206291.88
78,lpush5,1000000,817700.69
78,lrange5,1000000,1185251.25
79,lpush5,1000000,819672.12
79,lrange5,1000000,1256422.12
80,lpush5,1000000,829280.31
80,lrange5,1000000,1239335.88
