trial,operation,requests,rps
1,lpush5,1000000,858437.81
1,lrange5,1000000,1225588.25
2,lpush5,1000000,814332.19
2,lrange5,1000000,1196229.62
3,lpush5,1000000,814332.19
3,lrange5,1000000,1250040.00
4,lpush5,1000000,819750.81
4,lrange5,1000000,1222513.38
5,lpush5,1000000,817661.44
5,lrange5,1000000,1221059.88
6,lpush5,1000000,809716.56
6,lrange5,1000000,1228599.50
7,lpush5,1000000,817045.75
7,lrange5,1000000,1234587.62
8,lpush5,1000000,813008.12
8,lrange5,1000000,1157592.62
9,lpush5,1000000,802632.38
9,lrange5,1000000,1193432.00
10,lpush5,1000000,810437.62
10,lrange5,1000000,1242236.00
11,lpush5,1000000,816352.62
11,lrange5,1000000,1152202.75
12,lpush5,1000000,768147.44
12,lrange5,1000000,1199155.88
13,lpush5,1000000,791829.00
13,lrange5,1000000,1162827.88
14,lpush5,1000000,759483.69
14,lrange5,1000000,1153494.88
15,lpush5,1000000,728355.44
15,lrange5,1000000,1118604.00
16,lpush5,1000000,778915.88
16,lrange5,1000000,1186277.62
17,lpush5,1000000,742977.75
17,lrange5,1000000,1133823.12
18,lpush5,1000000,775367.44
18,lrange5,1000000,1145622.00
19,lpush5,1000000,731528.88
19,lrange5,1000000,1158859.88
20,lpush5,1000000,786314.50
20,lrange5,1000000,1141643.88
21,lpush5,1000000,711743.81
21,lrange5,1000000,882782.00
22,lpush5,1000000,651465.81
22,lrange5,1000000,994194.81
23,lpush5,1000000,652315.75
23,lrange5,1000000,992190.44
24,lpush5,1000000,737037.56
24,lrange5,1000000,1086106.38
25,lpush5,1000000,755930.50
25,lrange5,1000000,1196344.50
26,lpush5,1000000,785571.06
26,lrange5,1000000,1172389.25
27,lpush5,1000000,774030.94
27,lrange5,1000000,1169702.88
28,lpush5,1000000,770428.38
28,lrange5,1000000,1154845.25
29,lpush5,1000000,773469.44
29,lrange5,1000000,1076632.88
30,lpush5,1000000,687362.19
30,lrange5,1000000,1085863.25
31,lpush5,1000000,747467.81
31,lrange5,1000000,1164200.25
32,lpush5,1000000,781873.31
32,lrange5,1000000,1132502.75
33,lpush5,1000000,783085.38
33,lrange5,1000000,1150968.88
34,lpush5,1000000,775218.62
34,lrange5,1000000,1165631.75
35,lpush5,1000000,776434.81
35,lrange5,1000000,1162976.75
36,lpush5,1000000,781287.50
36,lrange5,1000000,1162790.62
37,lpush5,1000000,789902.06
37,lrange5,1000000,1173727.75
38,lpush5,1000000,777667.19
38,lrange5,1000000,1173727.75
39,lpush5,1000000,777754.25
39,lrange5,1000000,1186239.62
40,lpush5,1000000,778309.75
40,lrange5,1000000,1114880.75
41,lpush5,1000000,807922.44
41,lrange5,1000000,1218046.38
42,lpush5,1000000,722067.88
42,lrange5,1000000,880281.69
43,lpush5,1000000,439581.53
43,lrange5,1000000,674871.81
44,lpush5,1000000,542014.06
44,lrange5,1000000,817045.75
45,lpush5,1000000,384202.84
45,lrange5,1000000,440966.50
46,lpush5,1000000,397317.44
46,lrange5,1000000,803238.56
47,lpush5,1000000,380228.12
47,lrange5,1000000,670798.12
48,lpush5,1000000,731076.00
48,lrange5,1000000,1144329.50
49,lpush5,1000000,702853.12
49,lrange5,1000000,344013.75
50,lpush5,1000000,392798.12
50,lrange5,1000000,1050453.75
51,lpush5,1000000,732671.06
51,lrange5,1000000,993302.94
52,lpush5,1000000,738587.88
52,lrange5,1000000,1097800.25
53,lpush5,1000000,725782.31
53,lrange5,1000000,1064962.75
54,lpush5,1000000,738019.19
54,lrange5,1000000,1073081.62
55,lpush5,1000000,757696.94
55,lrange5,1000000,1060666.00
56,lpush5,1000000,721535.31
56,lrange5,1000000,1119838.75
57,lpush5,1000000,731599.12
57,lrange5,1000000,1111111.12
58,lpush5,1000000,577098.69
58,lrange5,1000000,1157666.62
59,lpush5,1000000,762243.88
59,lrange5,1000000,1077638.00
60,lpush5,1000000,756478.06
60,lrange5,1000000,1029866.12
61,lpush5,1000000,701833.00
61,lrange5,1000000,903356.81
62,lpush5,1000000,712307.69
62,lrange5,1000000,1020522.44
63,lpush5,1000000,721569.94
63,lrange5,1000000,1026694.06
64,lpush5,1000000,666698.69
64,lrange5,1000000,858533.94
65,lpush5,1000000,724263.56
65,lrange5,1000000,1062971.38
66,lpush5,1000000,738587.88
66,lrange5,1000000,960753.12
67,lpush5,1000000,701776.88
67,lrange5,1000000,1062818.25
68,lpush5,1000000,746826.00
68,lrange5,1000000,1066336.88
69,lpush5,1000000,731017.50
69,lrange5,1000000,1034126.12
70,lpush5,1000000,680767.88
70,lrange5,1000000,1121219.75
71,lpush5,1000000,734320.12
71,lrange5,1000000,1056050.62
72,lpush5,1000000,712872.44
72,lrange5,1000000,1040882.38
73,lpush5,1000000,725701.00
73,lrange5,1000000,1166917.12
74,lpush5,1000000,716481.38
74,lrange5,1000000,1094091.88
75,lpush5,1000000,728886.31
75,lrange5,1000000,1141662.12
76,lpush5,1000000,759878.44
76,lrange5,1000000,1101462.62
77,lpush5,1000000,752445.44
77,lrange5,1000000,1033124.00
78,lpush5,1000000,740239.88
78,lrange5,1000000,1092913.62
79,lpush5,1000000,742942.06
79,lrange5,1000000,1041683.38
80,lpush5,1000000,758834.62
80,lrange5,1000000,1127522.00
81,lpush5,1000000,717406.00
81,lrange5,1000000,1079948.12
82,lpush5,1000000,746849.88
82,lrange5,1000000,1149590.75
83,lpush5,1000000,630567.50
83,lrange5,1000000,830008.25
84,lpush5,1000000,623471.31
84,lrange5,1000000,890528.94
85,lpush5,1000000,614824.81
85,lrange5,1000000,835502.06
86,lpush5,1000000,622407.00
86,lrange5,1000000,864345.75
87,lpush5,1000000,603203.88
87,lrange5,1000000,846834.88
88,lpush5,1000000,585555.06
88,lrange5,1000000,918317.75
89,lpush5,1000000,571773.62
