trial,operation,requests,rps
1,lpush5,1000000,518403.31
1,lrange5,1000000,1158748.62
2,lpush5,1000000,829240.50
2,lrange5,1000000,1188028.50
3,lpush5,1000000,831388.25
3,lrange5,1000000,1265984.75
4,lpush5,1000000,816993.50
4,lrange5,1000000,1257922.00
5,lpush5,1000000,828540.19
5,lrange5,1000000,1195144.50
6,lpush5,1000000,831308.44
6,lrange5,1000000,1228520.88
7,lpush5,1000000,836120.44
7,lrange5,1000000,1264263.00
8,lpush5,1000000,823907.75
8,lrange5,1000000,1199405.25
9,lpush5,1000000,832812.69
9,lrange5,1000000,1282194.88
10,lpush5,1000000,832852.62
10,lrange5,1000000,1298909.12
11,lpush5,1000000,837681.75
11,lrange5,1000000,1290446.50
12,lpush5,1000000,836940.56
12,lrange5,1000000,1199482.00
13,lpush5,1000000,829955.19
13,lrange5,1000000,1305545.75
14,lpush5,1000000,831986.69
14,lrange5,1000000,1225607.88
15,lpush5,1000000,828540.19
15,lrange5,1000000,1303864.38
16,lpush5,1000000,825869.56
16,lrange5,1000000,1293743.88
17,lpush5,1000000,829386.44
17,lrange5,1000000,1295585.50
18,lpush5,1000000,823828.69
18,lrange5,1000000,1199290.12
19,lpush5,1000000,821692.69
19,lrange5,1000000,1199213.50
20,lpush5,1000000,828513.69
20,lrange5,1000000,1295399.00
21,lpush5,1000000,814345.25
21,lrange5,1000000,1176771.75
22,lpush5,1000000,832066.56
22,lrange5,1000000,1184966.88
23,lpush5,1000000,823111.06
23,lrange5,1000000,1270709.00
24,lpush5,1000000,822407.94
24,lrange5,1000000,1226993.88
25,lpush5,1000000,832119.81
25,lrange5,1000000,1270688.75
26,lpush5,1000000,827222.50
26,lrange5,1000000,1275510.25
27,lpush5,1000000,833506.62
27,lrange5,1000000,1269116.75
28,lpush5,1000000,827920.56
28,lrange5,1000000,1127449.75
29,lpush5,1000000,827947.06
29,lrange5,1000000,1192219.38
30,lpush5,1000000,825829.94
30,lrange5,1000000,1182297.88
31,lpush5,1000000,834911.56
31,lrange5,1000000,1180826.50
32,lpush5,1000000,798811.50
32,lrange5,1000000,1207748.75
33,lpush5,1000000,831986.69
33,lrange5,1000000,1270648.00
34,lpush5,1000000,839670.88
34,lrange5,1000000,1248639.25
35,lpush5,1000000,826446.25
35,lrange5,1000000,1234607.38
36,lpush5,1000000,823045.25
36,lrange5,1000000,1272285.00
37,lpush5,1000000,827182.81
37,lrange5,1000000,1256422.12
38,lpush5,1000000,828699.25
38,lrange5,1000000,1197739.00
39,lpush5,1000000,829227.19
39,lrange5,1000000,1282215.38
40,lpush5,1000000,821758.44
40,lrange5,1000000,1203504.25
41,lpush5,1000000,835462.00
41,lrange5,1000000,1189193.75
42,lpush5,1000000,834791.38
42,lrange5,1000000,1297120.62
43,lpush5,1000000,838330.31
43,lrange5,1000000,847539.00
44,lpush5,1000000,832692.75
44,lrange5,1000000,1190781.00
45,lpush5,1000000,828686.00
45,lrange5,1000000,1295378.25
46,lpush5,1000000,825803.50
46,lrange5,1000000,1297162.12
47,lpush5,1000000,830617.94
47,lrange5,1000000,1295399.00
48,lpush5,1000000,824586.94
48,lrange5,1000000,1270709.00
49,lpush5,1000000,819118.81
49,lrange5,1000000,1272508.88
50,lpush5,1000000,821018.00
50,lrange5,1000000,1280491.62
51,lpush5,1000000,817870.75
51,lrange5,1000000,1190571.50
52,lpush5,1000000,829373.12
52,lrange5,1000000,1290508.38
53,lpush5,1000000,826657.81
53,lrange5,1000000,1280553.12
54,lpush5,1000000,832799.38
54,lrange5,1000000,1193718.38
55,lpush5,1000000,821903.06
55,lrange5,1000000,1189250.88
56,lpush5,1000000,823045.25
56,lrange5,1000000,1206369.12
57,lpush5,1000000,824441.81
57,lrange5,1000000,1297099.88
58,lpush5,1000000,821758.44
58,lrange5,1000000,1295378.25
59,lpush5,1000000,819777.00
59,lrange5,1000000,1297016.88
60,lpush5,1000000,826644.62
60,lrange5,1000000,1093053.50
61,lpush5,1000000,834175.12
61,lrange5,1000000,1183545.50
62,lpush5,1000000,828566.69
62,lrange5,1000000,1270668.38
63,lpush5,1000000,828606.44
63,lrange5,1000000,1253333.38
64,lpush5,1000000,827867.56
64,lrange5,1000000,1193470.12
65,lpush5,1000000,834201.81
65,lrange5,1000000,1231645.38
66,lpush5,1000000,827827.88
66,lrange5,1000000,1190819.12
67,lpush5,1000000,826499.12
67,lrange5,1000000,1290343.25
68,lpush5,1000000,840443.69
68,lrange5,1000000,1190704.75
69,lpush5,1000000,836846.81
69,lrange5,1000000,1273885.25
70,lpush5,1000000,832706.12
70,lrange5,1000000,1153587.12
71,lpush5,1000000,823163.75
71,lrange5,1000000,1277180.12
72,lpush5,1000000,822552.69
72,lrange5,1000000,1258022.62
73,lpush5,1000000,825082.50
73,lrange5,1000000,1287021.88
74,lpush5,1000000,832026.62
74,lrange5,1000000,1218241.25
75,lpush5,1000000,837708.56
75,lrange5,1000000,1287104.25
76,lpush5,1000000,839670.88
76,lrange5,1000000,1256402.00
77,lpush5,1000000,825790.25
77,lrange5,1000000,1299033.75
78,lpush5,1000000,819685.25
78,lrange5,1000000,1210673.12
79,lpush5,1000000,821784.69
79,lrange5,1000000,1309151.88
80,lpush5,1000000,835595.62
80,lrange5,1000000,1236113.75
81,lpush5,1000000,826485.94
81,lrange5,1000000,1300473.38
82,lpush5,1000000,836940.56
82,lrange5,1000000,1197796.50
83,lpush5,1000000,834871.50
83,lrange5,1000000,1285367.62
84,lpush5,1000000,841925.94
84,lrange5,1000000,1034175.81
85,lpush5,1000000,823111.06
85,lrange5,1000000,1277139.25
86,lpush5,1000000,823045.25
86,lrange5,1000000,1190495.25
87,lpush5,1000000,830564.81
87,lrange5,1000000,1280512.12
88,lpush5,1000000,825856.31
88,lrange5,1000000,1298722.12
89,lpush5,1000000,836820.06
89,lrange5,1000000,1290384.50
90,lpush5,1000000,834188.50
90,lrange5,1000000,1283758.75
91,lpush5,1000000,826459.50
91,lrange5,1000000,1298763.62
92,lpush5,1000000,825293.75
92,lrange5,1000000,1280594.12
93,lpush5,1000000,825161.69
93,lrange5,1000000,1259486.12
94,lpush5,1000000,830048.12
94,lrange5,1000000,1197911.38
95,lpush5,1000000,821692.69
95,lrange5,1000000,1204877.12
96,lpush5,1000000,820357.69
96,lrange5,1000000,1288866.00
97,lpush5,1000000,830578.06
97,lrange5,1000000,1300431.75
98,lpush5,1000000,823176.94
98,lrange5,1000000,1136727.25
99,lpush5,1000000,827182.81
99,lrange5,1000000,1288762.88
100,lpush5,1000000,828026.50
100,lrange5,1000000,1290384.50
101,lpush5,1000000,830048.12
101,lrange5,1000000,1275530.62
102,lpush5,1000000,827867.56
102,lrange5,1000000,1190857.12
103,lpush5,1000000,827814.62
103,lrange5,1000000,1183697.00
104,lpush5,1000000,827867.56
104,lrange5,1000000,1293681.75
105,lpush5,1000000,827235.75
105,lrange5,1000000,1292093.00
106,lpush5,1000000,828513.69
106,lrange5,1000000,1290405.25
107,lpush5,1000000,831295.12
107,lrange5,1000000,1292051.75
108,lpush5,1000000,827986.81
108,lrange5,1000000,1257861.62
109,lpush5,1000000,836994.12
109,lrange5,1000000,1293661.00
110,lpush5,1000000,825135.31
110,lrange5,1000000,1197968.88
111,lpush5,1000000,838993.25
111,lrange5,1000000,1266045.50
112,lpush5,1000000,834148.44
112,lrange5,1000000,1133805.00
113,lpush5,1000000,831388.25
113,lrange5,1000000,1290611.62
114,lpush5,1000000,834778.00
114,lrange5,1000000,1275591.88
115,lpush5,1000000,827156.31
115,lrange5,1000000,1192257.50
116,lpush5,1000000,826552.06
116,lrange5,1000000,1199271.00
117,lpush5,1000000,829915.31
117,lrange5,1000000,1199175.12
118,lpush5,1000000,824507.81
118,lrange5,1000000,1251584.50
119,lpush5,1000000,833466.62
119,lrange5,1000000,1283697.12
120,lpush5,1000000,828712.50
120,lrange5,1000000,1228619.12
121,lpush5,1000000,836820.06
121,lrange5,1000000,1243980.12
122,lpush5,1000000,827880.81
122,lrange5,1000000,1297058.38
123,lpush5,1000000,836940.56
123,lrange5,1000000,1277159.62
124,lpush5,1000000,826499.12
124,lrange5,1000000,1293826.62
125,lpush5,1000000,830061.38
125,lrange5,1000000,1295419.62
126,lpush5,1000000,828526.94
126,lrange5,1000000,1193565.62
127,lpush5,1000000,825174.94
127,lrange5,1000000,1293806.00
128,lpush5,1000000,832079.88
128,lrange5,1000000,1205069.88
129,lpush5,1000000,836214.06
129,lrange5,1000000,1267447.50
130,lpush5,1000000,830657.81
130,lrange5,1000000,1176564.62
131,lpush5,1000000,838383.94
131,lrange5,1000000,1293826.62
132,lpush5,1000000,833413.31
132,lrange5,1000000,1265883.50
133,lpush5,1000000,836846.81
133,lrange5,1000000,1288721.62
134,lpush5,1000000,830034.81
134,lrange5,1000000,1243820.88
135,lpush5,1000000,834068.38
135,lrange5,1000000,1277241.38
136,lpush5,1000000,834041.69
136,lrange5,1000000,1298867.62
137,lpush5,1000000,826565.25
137,lrange5,1000000,1264384.25
138,lpush5,1000000,834201.81
138,lrange5,1000000,1303780.88
139,lpush5,1000000,829915.31
139,lrange5,1000000,1277404.88
140,lpush5,1000000,839644.00
140,lrange5,1000000,1196382.75
141,lpush5,1000000,831281.81
141,lrange5,1000000,1164442.38
142,lpush5,1000000,827196.06
142,lrange5,1000000,1218065.75
143,lpush5,1000000,836940.56
143,lrange5,1000000,1292010.38
144,lpush5,1000000,829306.81
144,lrange5,1000000,1270648.00
145,lpush5,1000000,833426.62
145,lrange5,1000000,1264424.75
146,lpush5,1000000,839100.62
146,lrange5,1000000,1193336.50
147,lpush5,1000000,831374.94
147,lrange5,1000000,1287104.25
148,lpush5,1000000,827341.62
148,lrange5,1000000,964335.62
149,lpush5,1000000,761144.56
149,lrange5,1000000,1215066.75
150,lpush5,1000000,824428.62
150,lrange5,1000000,1165818.25
151,lpush5,1000000,821083.69
151,lrange5,1000000,1298722.12
152,lpush5,1000000,830644.50
152,lrange5,1000000,1292031.00
153,lpush5,1000000,831268.50
153,lrange5,1000000,1262686.88
154,lpush5,1000000,830750.81
154,lrange5,1000000,1303822.62
155,lpush5,1000000,825082.50
155,lrange5,1000000,1253253.12
156,lpush5,1000000,825922.38
156,lrange5,1000000,1292051.75
157,lpush5,1000000,819737.69
157,lrange5,1000000,1234646.88
158,lpush5,1000000,827169.56
158,lrange5,1000000,1218065.75
159,lpush5,1000000,825135.31
159,lrange5,1000000,1302125.00
160,lpush5,1000000,826525.62
160,lrange5,1000000,1295544.00
161,lpush5,1000000,823775.94
161,lrange5,1000000,810619.12
162,lpush5,1000000,825816.69
162,lrange5,1000000,1245350.00
163,lpush5,1000000,830061.38
163,lrange5,1000000,1302104.12
164,lpush5,1000000,827143.12
164,lrange5,1000000,1256321.62
165,lpush5,1000000,818540.12
165,lrange5,1000000,1298722.12
166,lpush5,1000000,821889.88
166,lrange5,1000000,1210653.75
167,lpush5,1000000,830617.94
167,lrange5,1000000,1278956.50
168,lpush5,1000000,827814.62
168,lrange5,1000000,1206311.25
169,lpush5,1000000,822368.44
169,lrange5,1000000,1158896.88
170,lpush5,1000000,831255.25
170,lrange5,1000000,1193432.00
171,lpush5,1000000,828000.06
171,lrange5,1000000,1251664.50
172,lpush5,1000000,825988.44
172,lrange5,1000000,1253152.88
173,lpush5,1000000,832013.31
173,lrange5,1000000,1272447.88
174,lpush5,1000000,819145.00
174,lrange5,1000000,1236153.25
175,lpush5,1000000,825240.94
175,lrange5,1000000,1272407.12
176,lpush5,1000000,824455.00
176,lrange5,1000000,982334.00
177,lpush5,1000000,826552.06
177,lrange5,1000000,1300431.75
178,lpush5,1000000,829928.62
178,lrange5,1000000,1291989.62
179,lpush5,1000000,821044.31
