trial,operation,requests,rps
1,lpush5,1000000,526391.56
1,lrange5,1000000,1136472.75
2,lpush5,1000000,821031.19
2,lrange5,1000000,1234923.50
3,lpush5,1000000,823058.44
3,lrange5,1000000,1288701.00
4,lpush5,1000000,825882.75
4,lrange5,1000000,1264242.75
5,lpush5,1000000,823216.44
5,lrange5,1000000,1278874.62
6,lpush5,1000000,823907.75
6,lrange5,1000000,1164423.75
7,lpush5,1000000,826538.81
7,lrange5,1000000,1256442.25
8,lpush5,1000000,825082.50
8,lrange5,1000000,1225607.88
9,lpush5,1000000,837614.75
9,lrange5,1000000,1200576.25
10,lpush5,1000000,832666.12
10,lrange5,1000000,1248619.25
11,lpush5,1000000,828553.44
11,lrange5,1000000,1261034.12
12,lpush5,1000000,823762.75
12,lrange5,1000000,1283779.25
13,lpush5,1000000,839046.94
13,lrange5,1000000,1270790.38
14,lpush5,1000000,827827.88
14,lrange5,1000000,1287227.75
15,lpush5,1000000,837007.50
15,lrange5,1000000,1261034.12
16,lpush5,1000000,832759.38
16,lrange5,1000000,1222689.50
17,lpush5,1000000,822381.62
17,lrange5,1000000,1290343.25
18,lpush5,1000000,825148.50
18,lrange5,1000000,1248439.50
19,lpush5,1000000,832639.50
19,lrange5,1000000,1269218.25
20,lpush5,1000000,823723.25
20,lrange5,1000000,1245330.00
21,lpush5,1000000,838290.06
21,lrange5,1000000,1283799.75
22,lpush5,1000000,822434.25
22,lrange5,1000000,1277323.12
23,lpush5,1000000,817098.06
23,lrange5,1000000,1196191.38
24,lpush5,1000000,832812.69
24,lrange5,1000000,1277364.00
25,lpush5,1000000,836280.94
25,lrange5,1000000,1190876.25
26,lpush5,1000000,832746.06
26,lrange5,1000000,1194819.62
27,lpush5,1000000,831308.44
27,lrange5,1000000,1236113.75
28,lpush5,1000000,832000.00
28,lrange5,1000000,1172708.12
29,lpush5,1000000,823894.56
29,lrange5,1000000,1264323.62
30,lpush5,1000000,837561.12
30,lrange5,1000000,1257901.88
31,lpush5,1000000,828513.69
31,lrange5,1000000,1234706.12
32,lpush5,1000000,826512.38
32,lrange5,1000000,1192219.38
33,lpush5,1000000,830591.38
33,lrange5,1000000,1277343.62
34,lpush5,1000000,830114.50
34,lrange5,1000000,1187933.50
35,lpush5,1000000,839630.56
35,lrange5,1000000,1272264.62
36,lpush5,1000000,825280.50
36,lrange5,1000000,1269238.62
37,lpush5,1000000,830604.62
37,lrange5,1000000,1176508.25
38,lpush5,1000000,815791.25
38,lrange5,1000000,1172764.38
39,lpush5,1000000,821719.00
39,lrange5,1000000,1225686.25
40,lpush5,1000000,832652.81
40,lrange5,1000000,1233045.62
41,lpush5,1000000,823775.94
41,lrange5,1000000,1243801.00
42,lpush5,1000000,831946.75
42,lrange5,1000000,1251684.62
43,lpush5,1000000,824534.19
43,lrange5,1000000,1280491.62
44,lpush5,1000000,834778.00
44,lrange5,1000000,1237663.38
45,lpush5,1000000,826499.12
45,lrange5,1000000,1234706.12
46,lpush5,1000000,829359.88
46,lrange5,1000000,1282092.38
47,lpush5,1000000,827275.44
47,lrange5,1000000,1269198.00
48,lpush5,1000000,824415.44
48,lrange5,1000000,1278833.75
49,lpush5,1000000,820370.81
49,lrange5,1000000,1283779.25
50,lpush5,1000000,836187.31
50,lrange5,1000000,1182373.50
51,lpush5,1000000,826485.94
51,lrange5,1000000,1170960.25
52,lpush5,1000000,822500.00
52,lrange5,1000000,1266045.50
53,lpush5,1000000,830750.81
53,lrange5,1000000,1280532.62
54,lpush5,1000000,827341.62
54,lrange5,1000000,1282194.88
55,lpush5,1000000,836240.81
55,lrange5,1000000,1215280.62
56,lpush5,1000000,832173.00
56,lrange5,1000000,1274068.75
57,lpush5,1000000,832133.12
57,lrange5,1000000,1283697.12
58,lpush5,1000000,832146.44
58,lrange5,1000000,1259526.38
59,lpush5,1000000,836967.31
59,lrange5,1000000,1283697.12
60,lpush5,1000000,829240.50
60,lrange5,1000000,1282194.88
61,lpush5,1000000,837534.31
61,lrange5,1000000,1180902.00
62,lpush5,1000000,824455.00
62,lrange5,1000000,1230110.62
63,lpush5,1000000,831946.75
63,lrange5,1000000,1187952.50
64,lpush5,1000000,821758.44
64,lrange5,1000000,1254765.38
65,lpush5,1000000,823084.75
65,lrange5,1000000,1192257.50
66,lpush5,1000000,832039.94
66,lrange5,1000000,1196497.62
67,lpush5,1000000,820383.94
67,lrange5,1000000,1202346.12
