trial,operation,requests,rps
1,lpush5,1000000,815152.38
1,lrange5,1000000,1225568.62
2,lpush5,1000000,805866.19
2,lrange5,1000000,1262868.75
3,lpush5,1000000,803961.44
3,lrange5,1000000,1253253.12
4,lpush5,1000000,780068.69
4,lrange5,1000000,1118729.38
5,lpush5,1000000,781960.88
5,lrange5,1000000,1233460.00
6,lpush5,1000000,801282.06
6,lrange5,1000000,1218046.38
7,lpush5,1000000,811042.94
7,lrange5,1000000,1162939.50
8,lpush5,1000000,807819.06
8,lrange5,1000000,1227111.62
9,lpush5,1000000,765758.06
9,lrange5,1000000,1187648.50
10,lpush5,1000000,786807.25
10,lrange5,1000000,1239316.00
11,lpush5,1000000,780081.19
11,lrange5,1000000,1183431.88
12,lpush5,1000000,798760.38
12,lrange5,1000000,1248619.25
13,lpush5,1000000,790564.44
13,lrange5,1000000,1201961.50
14,lpush5,1000000,781300.00
14,lrange5,1000000,1218182.75
15,lpush5,1000000,784338.81
15,lrange5,1000000,1215105.75
16,lpush5,1000000,810554.31
16,lrange5,1000000,1251584.50
17,lpush5,1000000,807857.81
17,lrange5,1000000,1234587.62
18,lpush5,1000000,798135.69
18,lrange5,1000000,1203369.50
19,lpush5,1000000,807767.31
19,lrange5,1000000,1223990.25
20,lpush5,1000000,812373.69
20,lrange5,1000000,1247042.38
21,lpush5,1000000,809061.50
21,lrange5,1000000,1251764.62
22,lpush5,1000000,806451.62
22,lrange5,1000000,1253193.00
23,lpush5,1000000,815752.06
23,lrange5,1000000,1215066.75
24,lpush5,1000000,818356.81
24,lrange5,1000000,1236113.75
25,lpush5,1000000,812412.69
25,lrange5,1000000,1246882.88
26,lpush5,1000000,807754.44
26,lrange5,1000000,1254926.00
27,lpush5,1000000,816457.12
27,lrange5,1000000,1231803.00
28,lpush5,1000000,817045.75
28,lrange5,1000000,1239335.88
29,lpush5,1000000,819079.50
29,lrange5,1000000,1251644.50
30,lpush5,1000000,801924.62
30,lrange5,1000000,1227092.00
31,lpush5,1000000,812477.69
31,lrange5,1000000,1212140.62
32,lpush5,1000000,817071.94
32,lrange5,1000000,1253413.62
33,lpush5,1000000,813669.69
33,lrange5,1000000,1239216.88
34,lpush5,1000000,812347.75
34,lrange5,1000000,1183526.62
35,lpush5,1000000,769267.75
35,lrange5,1000000,1192009.50
36,lpush5,1000000,790589.75
36,lrange5,1000000,1216642.25
37,lpush5,1000000,821745.25
37,lrange5,1000000,1237782.12
38,lpush5,1000000,794976.12
38,lrange5,1000000,1236232.38
39,lpush5,1000000,813086.19
39,lrange5,1000000,1242375.12
40,lpush5,1000000,816365.69
40,lrange5,1000000,1248519.38
41,lpush5,1000000,800794.25
41,lrange5,1000000,1227150.88
42,lpush5,1000000,814397.38
42,lrange5,1000000,1223990.25
43,lpush5,1000000,788085.06
43,lrange5,1000000,1173821.62
44,lpush5,1000000,816993.50
44,lrange5,1000000,1224009.88
45,lpush5,1000000,807102.50
45,lrange5,1000000,1193565.62
46,lpush5,1000000,771604.94
46,lrange5,1000000,1230189.38
47,lpush5,1000000,788643.50
47,lrange5,1000000,1200633.88
48,lpush5,1000000,802078.62
48,lrange5,1000000,1132502.75
49,lpush5,1000000,803897.12
49,lrange5,1000000,1169628.00
50,lpush5,1000000,804530.94
50,lrange5,1000000,1212179.38
51,lpush5,1000000,779485.56
51,lrange5,1000000,1219551.25
52,lpush5,1000000,786794.62
52,lrange5,1000000,1221255.12
53,lpush5,1000000,796863.75
53,lrange5,1000000,1248519.38
54,lpush5,1000000,814345.25
54,lrange5,1000000,1247082.38
55,lpush5,1000000,798785.94
55,lrange5,1000000,1262747.50
56,lpush5,1000000,796242.00
56,lrange5,1000000,1237722.75
57,lpush5,1000000,811159.75
57,lrange5,1000000,1251604.50
58,lpush5,1000000,807192.94
58,lrange5,1000000,1230110.62
59,lpush5,1000000,811701.31
59,lrange5,1000000,1171166.38
60,lpush5,1000000,813021.12
60,lrange5,1000000,1236252.12
61,lpush5,1000000,823058.44
61,lrange5,1000000,1237722.75
62,lpush5,1000000,804543.81
62,lrange5,1000000,1240893.25
63,lpush5,1000000,818369.88
63,lrange5,1000000,1245389.88
64,lpush5,1000000,814462.50
64,lrange5,1000000,1207768.12
65,lpush5,1000000,748562.88
65,lrange5,1000000,1183488.75
66,lpush5,1000000,811030.00
66,lrange5,1000000,1191990.50
67,lpush5,1000000,815765.12
67,lrange5,1000000,1219629.25
68,lpush5,1000000,794963.44
68,lrange5,1000000,1237742.50
69,lpush5,1000000,786251.62
69,lrange5,1000000,1184985.75
70,lpush5,1000000,811766.25
70,lrange5,1000000,1213650.50
71,lpush5,1000000,798135.69
71,lrange5,1000000,1261276.25
72,lpush5,1000000,816326.50
72,lrange5,1000000,1248579.25
73,lpush5,1000000,805827.50
73,lrange5,1000000,1230130.38
74,lpush5,1000000,814371.31
74,lrange5,1000000,1251764.62
75,lpush5,1000000,818343.69
75,lrange5,1000000,1227170.50
76,lpush5,1000000,798798.75
76,lrange5,1000000,1245330.00
77,lpush5,1000000,819013.94
77,lrange5,1000000,1270709.00
78,lpush5,1000000,813073.19
78,lrange5,1000000,1240873.50
79,lpush5,1000000,816431.00
79,lrange5,1000000,1239236.75
80,lpush5,1000000,810489.50
80,lrange5,1000000,1197681.50
81,lpush5,1000000,813734.75
81,lrange5,1000000,1261235.88
82,lpush5,1000000,819711.44
82,lrange5,1000000,1253233.12
83,lpush5,1000000,808420.38
83,lrange5,1000000,1250080.00
84,lpush5,1000000,821031.19
84,lrange5,1000000,1267630.00
85,lpush5,1000000,800140.81
85,lrange5,1000000,1190647.62
86,lpush5,1000000,817019.62
86,lrange5,1000000,1254845.62
87,lpush5,1000000,812438.69
87,lrange5,1000000,1242275.75
88,lpush5,1000000,800000.00
88,lrange5,1000000,1254845.62
89,lpush5,1000000,795027.00
89,lrange5,1000000,1245509.38
90,lpush5,1000000,813073.19
90,lrange5,1000000,1248539.38
91,lpush5,1000000,825843.12
91,lrange5,1000000,1234646.88
92,lpush5,1000000,818487.75
92,lrange5,1000000,1262828.25
93,lpush5,1000000,819672.12
93,lrange5,1000000,1250200.00
94,lpush5,1000000,821692.69
94,lrange5,1000000,1259607.00
95,lpush5,1000000,811818.19
95,lrange5,1000000,1261195.50
96,lpush5,1000000,818396.06
96,lrange5,1000000,1259607.00
97,lpush5,1000000,821123.12
97,lrange5,1000000,1242395.00
98,lpush5,1000000,785646.50
98,lrange5,1000000,1262727.25
99,lpush5,1000000,829359.88
99,lrange5,1000000,1231586.25
100,lpush5,1000000,814371.31
100,lrange5,1000000,1204915.62
101,lpush5,1000000,809846.12
101,lrange5,1000000,1250040.00
102,lpush5,1000000,812360.69
102,lrange5,1000000,1236153.25
103,lpush5,1000000,787414.19
103,lrange5,1000000,1199098.38
104,lpush5,1000000,798186.75
104,lrange5,1000000,1240853.62
105,lpush5,1000000,820423.31
105,lrange5,1000000,1256321.62
106,lpush5,1000000,824428.62
106,lrange5,1000000,1225509.88
107,lpush5,1000000,821018.00
107,lrange5,1000000,1254745.25
108,lpush5,1000000,815008.94
108,lrange5,1000000,1250200.00
109,lpush5,1000000,817032.69
109,lrange5,1000000,1245449.62
110,lpush5,1000000,818369.88
110,lrange5,1000000,1228579.88
111,lpush5,1000000,805153.00
111,lrange5,1000000,1114845.00
112,lpush5,1000000,793714.31
112,lrange5,1000000,1162920.88
113,lpush5,1000000,793021.38
113,lrange5,1000000,1180845.38
114,lpush5,1000000,813086.19
114,lrange5,1000000,1230169.75
115,lpush5,1000000,789303.88
115,lrange5,1000000,1231684.75
116,lpush5,1000000,819066.38
116,lrange5,1000000,1218260.62
117,lpush5,1000000,809165.06
117,lrange5,1000000,1218182.75
118,lpush5,1000000,779473.12
118,lrange5,1000000,1265822.75
119,lpush5,1000000,810411.69
119,lrange5,1000000,1234884.00
120,lpush5,1000000,812425.69
120,lrange5,1000000,1196172.25
121,lpush5,1000000,816326.50
