trial,operation,requests,rps
1,lpush5,1000000,520833.34
1,lrange5,1000000,895355.44
2,lpush5,1000000,831308.44
2,lrange5,1000000,1178214.38
3,lpush5,1000000,838357.12
3,lrange5,1000000,1248499.38
4,lpush5,1000000,829240.50
4,lrange5,1000000,1278854.25
5,lpush5,1000000,829888.75
5,lrange5,1000000,1282071.88
6,lpush5,1000000,831946.75
6,lrange5,1000000,1204877.12
7,lpush5,1000000,834737.94
7,lrange5,1000000,1280409.75
8,lpush5,1000000,841858.62
8,lrange5,1000000,1270790.38
9,lpush5,1000000,838223.00
9,lrange5,1000000,1242275.75
10,lpush5,1000000,837007.50
10,lrange5,1000000,1179566.00
11,lpush5,1000000,834844.75
11,lrange5,1000000,1253273.25
12,lpush5,1000000,828725.75
12,lrange5,1000000,1287021.88
13,lpush5,1000000,833359.94
13,lrange5,1000000,1285388.12
14,lpush5,1000000,833506.62
14,lrange5,1000000,1265964.50
15,lpush5,1000000,830724.25
15,lrange5,1000000,1262686.88
16,lpush5,1000000,832652.81
16,lrange5,1000000,1251664.50
17,lpush5,1000000,834068.38
17,lrange5,1000000,1270831.00
18,lpush5,1000000,832639.50
18,lrange5,1000000,1287083.62
19,lpush5,1000000,841750.88
19,lrange5,1000000,1253152.88
20,lpush5,1000000,841750.88
20,lrange5,1000000,1283779.25
21,lpush5,1000000,838397.38
21,lrange5,1000000,1277261.88
22,lpush5,1000000,832079.88
22,lrange5,1000000,1288721.62
23,lpush5,1000000,831335.00
23,lrange5,1000000,1264263.00
24,lpush5,1000000,834188.50
24,lrange5,1000000,1269177.62
25,lpush5,1000000,829373.12
25,lrange5,1000000,1283738.12
26,lpush5,1000000,826644.62
26,lrange5,1000000,1288762.88
27,lpush5,1000000,837695.12
27,lrange5,1000000,1270810.62
28,lpush5,1000000,834724.56
28,lrange5,1000000,1288659.75
29,lpush5,1000000,836294.31
29,lrange5,1000000,908352.44
30,lpush5,1000000,655842.62
30,lrange5,1000000,1197700.62
31,lpush5,1000000,839630.56
31,lrange5,1000000,1191895.12
32,lpush5,1000000,836307.69
32,lrange5,1000000,1218202.25
33,lpush5,1000000,842567.81
33,lrange5,1000000,1269035.50
34,lpush5,1000000,834175.12
34,lrange5,1000000,1293743.88
35,lpush5,1000000,835421.88
35,lrange5,1000000,1287186.62
36,lpush5,1000000,840551.25
36,lrange5,1000000,1275530.62
37,lpush5,1000000,829875.50
37,lrange5,1000000,1262666.62
38,lpush5,1000000,831268.50
38,lrange5,1000000,1179452.88
39,lpush5,1000000,829928.62
39,lrange5,1000000,1262646.50
40,lpush5,1000000,836994.12
40,lrange5,1000000,1291989.62
41,lpush5,1000000,829981.69
41,lrange5,1000000,1256301.50
42,lpush5,1000000,843197.31
42,lrange5,1000000,1248519.38
43,lpush5,1000000,835622.38
43,lrange5,1000000,778284.88
44,lpush5,1000000,831428.12
44,lrange5,1000000,1292010.38
45,lpush5,1000000,832119.81
45,lrange5,1000000,1273885.25
46,lpush5,1000000,832066.56
46,lrange5,1000000,1292093.00
47,lpush5,1000000,837574.56
47,lrange5,1000000,1275591.88
48,lpush5,1000000,830564.81
48,lrange5,1000000,1290343.25
49,lpush5,1000000,838263.25
49,lrange5,1000000,1273885.25
50,lpush5,1000000,826472.69
50,lrange5,1000000,1202230.75
51,lpush5,1000000,837601.31
51,lrange5,1000000,1197968.88
52,lpush5,1000000,839644.00
52,lrange5,1000000,1237722.75
53,lpush5,1000000,828513.69
53,lrange5,1000000,1172389.25
54,lpush5,1000000,834951.62
54,lrange5,1000000,1180977.62
55,lpush5,1000000,829240.50
55,lrange5,1000000,1203523.50
56,lpush5,1000000,830604.62
56,lrange5,1000000,1278936.00
57,lpush5,1000000,836913.75
57,lrange5,1000000,1196478.38
58,lpush5,1000000,836820.06
58,lrange5,1000000,1199232.62
59,lpush5,1000000,830578.06
59,lrange5,1000000,1290591.00
60,lpush5,1000000,836173.94
60,lrange5,1000000,1186486.38
61,lpush5,1000000,832679.44
61,lrange5,1000000,1186524.38
62,lpush5,1000000,838223.00
62,lrange5,1000000,1258103.12
63,lpush5,1000000,834148.44
63,lrange5,1000000,1247042.38
64,lpush5,1000000,830578.06
64,lrange5,1000000,1290322.62
65,lpush5,1000000,829267.00
65,lrange5,1000000,1288659.75
