trial,operation,requests,rps
1,lpush5,1000000,530887.50
1,lrange5,1000000,1077672.50
2,lpush5,1000000,821784.69
2,lrange5,1000000,1250040.00
3,lpush5,1000000,821850.44
3,lrange5,1000000,1277139.25
4,lpush5,1000000,832639.50
4,lrange5,1000000,1272285.00
5,lpush5,1000000,827235.75
5,lrange5,1000000,1081081.12
6,lpush5,1000000,758198.62
6,lrange5,1000000,884328.88
7,lpush5,1000000,835448.62
7,lrange5,1000000,1187819.50
8,lpush5,1000000,828566.69
8,lrange5,1000000,1197624.00
9,lpush5,1000000,828606.44
9,lrange5,1000000,1285573.25
10,lpush5,1000000,823242.75
10,lrange5,1000000,1209422.00
11,lpush5,1000000,837534.31
11,lrange5,1000000,1250180.00
12,lpush5,1000000,824468.25
12,lrange5,1000000,1274068.75
13,lpush5,1000000,831441.44
13,lrange5,1000000,1199271.00
14,lpush5,1000000,825882.75
14,lrange5,1000000,1259627.12
15,lpush5,1000000,822407.94
15,lrange5,1000000,1283881.88
16,lpush5,1000000,827222.50
16,lrange5,1000000,1254946.00
17,lpush5,1000000,836120.44
17,lrange5,1000000,1257901.88
18,lpush5,1000000,832679.44
18,lrange5,1000000,1262666.62
19,lpush5,1000000,823868.19
19,lrange5,1000000,1269055.88
20,lpush5,1000000,830034.81
20,lrange5,1000000,1275571.50
21,lpush5,1000000,831281.81
21,lrange5,1000000,1285367.62
22,lpush5,1000000,815699.88
22,lrange5,1000000,1250160.00
23,lpush5,1000000,828500.38
23,lrange5,1000000,1274028.00
24,lpush5,1000000,825240.94
24,lrange5,1000000,1285408.75
25,lpush5,1000000,834081.75
25,lrange5,1000000,1272285.00
26,lpush5,1000000,838263.25
26,lrange5,1000000,1275530.62
27,lpush5,1000000,825148.50
27,lrange5,1000000,1245429.62
28,lpush5,1000000,831454.75
28,lrange5,1000000,1267427.12
29,lpush5,1000000,821850.44
29,lrange5,1000000,1270810.62
30,lpush5,1000000,822565.81
30,lrange5,1000000,1264222.50
31,lpush5,1000000,828659.50
31,lrange5,1000000,1265843.00
32,lpush5,1000000,821732.12
32,lrange5,1000000,1240893.25
33,lpush5,1000000,820344.56
33,lrange5,1000000,1287124.88
34,lpush5,1000000,823775.94
34,lrange5,1000000,1203581.25
35,lpush5,1000000,827880.81
35,lrange5,1000000,1209189.75
36,lpush5,1000000,828500.38
36,lrange5,1000000,1205031.38
37,lpush5,1000000,823058.44
37,lrange5,1000000,1239256.50
38,lpush5,1000000,829200.69
38,lrange5,1000000,1230051.62
39,lpush5,1000000,829200.69
39,lrange5,1000000,1200729.88
40,lpush5,1000000,823775.94
40,lrange5,1000000,1275693.88
41,lpush5,1000000,824415.44
41,lrange5,1000000,1202096.12
42,lpush5,1000000,831986.69
42,lrange5,1000000,1270749.62
43,lpush5,1000000,819895.06
43,lrange5,1000000,1144384.38
44,lpush5,1000000,832746.06
44,lrange5,1000000,1272264.62
45,lpush5,1000000,829875.50
45,lrange5,1000000,1282318.00
46,lpush5,1000000,827814.62
46,lrange5,1000000,729927.00
47,lpush5,1000000,515007.19
47,lrange5,1000000,995136.31
48,lpush5,1000000,817896.94
48,lrange5,1000000,1203754.50
49,lpush5,1000000,816457.12
49,lrange5,1000000,1193432.00
50,lpush5,1000000,823762.75
50,lrange5,1000000,1259506.25
51,lpush5,1000000,819053.25
51,lrange5,1000000,1203600.50
52,lpush5,1000000,824402.25
52,lrange5,1000000,1176771.75
53,lpush5,1000000,825829.94
53,lrange5,1000000,1285347.00
54,lpush5,1000000,826604.94
54,lrange5,1000000,1261054.25
55,lpush5,1000000,827827.88
55,lrange5,1000000,1218299.62
56,lpush5,1000000,821705.81
56,lrange5,1000000,1264404.50
57,lpush5,1000000,838939.56
57,lrange5,1000000,778259.94
58,lpush5,1000000,655790.19
58,lrange5,1000000,1283717.62
59,lpush5,1000000,823723.25
59,lrange5,1000000,1198045.50
60,lpush5,1000000,823907.75
60,lrange5,1000000,1251764.62
61,lpush5,1000000,825790.25
61,lrange5,1000000,1264343.88
62,lpush5,1000000,829928.62
62,lrange5,1000000,1231724.12
63,lpush5,1000000,827129.88
63,lrange5,1000000,1264222.50
64,lpush5,1000000,829187.44
64,lrange5,1000000,1190685.75
65,lpush5,1000000,833359.94
65,lrange5,1000000,1189422.12
66,lpush5,1000000,822526.31
66,lrange5,1000000,1261276.25
67,lpush5,1000000,821162.50
67,lrange5,1000000,1243960.12
68,lpush5,1000000,821070.56
68,lrange5,1000000,1277200.50
69,lpush5,1000000,832719.44
69,lrange5,1000000,1250120.00
70,lpush5,1000000,822579.00
70,lrange5,1000000,1248819.00
71,lpush5,1000000,821876.75
71,lrange5,1000000,1262828.25
72,lpush5,1000000,831960.06
72,lrange5,1000000,1275673.50
73,lpush5,1000000,825803.50
