trial,operation,requests,rps
1,lpush5,1000000,519497.16
1,lrange5,1000000,931217.88
2,lpush5,1000000,815712.94
2,lrange5,1000000,1264222.50
3,lpush5,1000000,824507.81
3,lrange5,1000000,1079948.12
4,lpush5,1000000,815165.44
4,lrange5,1000000,1254745.25
5,lpush5,1000000,823723.25
5,lrange5,1000000,1228560.12
6,lpush5,1000000,825803.50
6,lrange5,1000000,1303968.62
7,lpush5,1000000,828672.75
7,lrange5,1000000,1282215.38
8,lpush5,1000000,830564.81
8,lrange5,1000000,1067389.62
9,lpush5,1000000,825095.69
9,lrange5,1000000,1248459.38
10,lpush5,1000000,827841.12
10,lrange5,1000000,1302270.88
11,lpush5,1000000,827235.75
11,lrange5,1000000,1192238.38
12,lpush5,1000000,824455.00
12,lrange5,1000000,1043924.81
13,lpush5,1000000,830591.38
13,lrange5,1000000,1267548.88
14,lpush5,1000000,823150.62
14,lrange5,1000000,1187743.50
15,lpush5,1000000,823058.44
15,lrange5,1000000,1230032.00
16,lpush5,1000000,827182.81
16,lrange5,1000000,1248479.38
17,lpush5,1000000,826485.94
17,lrange5,1000000,1240893.25
18,lpush5,1000000,834724.56
18,lrange5,1000000,1288659.75
19,lpush5,1000000,826525.62
19,lrange5,1000000,1185080.62
20,lpush5,1000000,831414.81
20,lrange5,1000000,1243840.75
21,lpush5,1000000,819053.25
21,lrange5,1000000,1295544.00
22,lpush5,1000000,823894.56
22,lrange5,1000000,1297099.88
23,lpush5,1000000,819079.50
23,lrange5,1000000,1277302.75
24,lpush5,1000000,826671.06
24,lrange5,1000000,1298701.38
25,lpush5,1000000,835502.06
25,lrange5,1000000,764562.69
26,lpush5,1000000,826472.69
26,lrange5,1000000,1269055.88
27,lpush5,1000000,828659.50
27,lrange5,1000000,1285408.75
28,lpush5,1000000,828540.19
28,lrange5,1000000,1240873.50
29,lpush5,1000000,821850.44
29,lrange5,1000000,1196440.12
30,lpush5,1000000,825829.94
30,lrange5,1000000,1272305.38
31,lpush5,1000000,823058.44
31,lrange5,1000000,1303885.25
32,lpush5,1000000,825829.94
32,lrange5,1000000,1295461.12
33,lpush5,1000000,826472.69
33,lrange5,1000000,1196229.62
34,lpush5,1000000,823736.44
34,lrange5,1000000,1251564.38
35,lpush5,1000000,813760.81
35,lrange5,1000000,1287001.25
36,lpush5,1000000,829187.44
36,lrange5,1000000,1302083.38
37,lpush5,1000000,817753.06
37,lrange5,1000000,1257982.38
38,lpush5,1000000,828606.44
38,lrange5,1000000,1269055.88
39,lpush5,1000000,817713.81
39,lrange5,1000000,1202326.88
40,lpush5,1000000,822539.50
40,lrange5,1000000,1297162.12
41,lpush5,1000000,818553.19
41,lrange5,1000000,1206446.38
42,lpush5,1000000,822381.62
42,lrange5,1000000,1219668.25
43,lpush5,1000000,821031.19
43,lrange5,1000000,1251764.62
44,lpush5,1000000,820410.19
44,lrange5,1000000,1297016.88
45,lpush5,1000000,824415.44
45,lrange5,1000000,1298909.12
46,lpush5,1000000,825254.12
46,lrange5,1000000,1250160.00
47,lpush5,1000000,821850.44
47,lrange5,1000000,1283697.12
48,lpush5,1000000,827156.31
48,lrange5,1000000,1297058.38
49,lpush5,1000000,830034.81
49,lrange5,1000000,1186315.50
50,lpush5,1000000,820370.81
50,lrange5,1000000,1196478.38
51,lpush5,1000000,823789.12
51,lrange5,1000000,1230189.38
52,lpush5,1000000,825909.19
52,lrange5,1000000,1292031.00
53,lpush5,1000000,833479.94
53,lrange5,1000000,1273885.25
54,lpush5,1000000,821705.81
54,lrange5,1000000,1185251.25
55,lpush5,1000000,826485.94
55,lrange5,1000000,1298701.38
56,lpush5,1000000,824441.81
56,lrange5,1000000,1277180.12
57,lpush5,1000000,825161.69
57,lrange5,1000000,1208115.88
58,lpush5,1000000,823203.25
58,lrange5,1000000,1153421.00
59,lpush5,1000000,828672.75
59,lrange5,1000000,1283799.75
60,lpush5,1000000,821215.06
60,lrange5,1000000,1231586.25
61,lpush5,1000000,831268.50
61,lrange5,1000000,1302083.38
62,lpush5,1000000,822394.75
62,lrange5,1000000,1200902.75
63,lpush5,1000000,823934.12
63,lrange5,1000000,1298909.12
64,lpush5,1000000,819855.69
64,lrange5,1000000,1297120.62
65,lpush5,1000000,827196.06
65,lrange5,1000000,1269035.50
66,lpush5,1000000,821070.56
66,lrange5,1000000,1183564.50
67,lpush5,1000000,826446.25
67,lrange5,1000000,1195125.38
68,lpush5,1000000,816535.50
68,lrange5,1000000,1278833.75
69,lpush5,1000000,825135.31
69,lrange5,1000000,1209363.88
70,lpush5,1000000,826578.50
70,lrange5,1000000,1278792.88
71,lpush5,1000000,824613.31
71,lrange5,1000000,1254745.25
72,lpush5,1000000,826499.12
