trial,operation,requests,rps
1,lpush5,1000000,822394.75
1,lrange5,1000000,1209247.88
2,lpush5,1000000,787477.19
2,lrange5,1000000,1093036.00
3,lpush5,1000000,800679.00
3,lrange5,1000000,1190514.38
4,lpush5,1000000,788681.38
4,lrange5,1000000,1175276.12
5,lpush5,1000000,797537.50
5,lrange5,1000000,1210905.62
6,lpush5,1000000,793059.44
6,lrange5,1000000,1163051.12
7,lpush5,1000000,783699.06
7,lrange5,1000000,1164163.00
8,lpush5,1000000,769280.00
8,lrange5,1000000,1175219.75
9,lpush5,1000000,786807.25
9,lrange5,1000000,1205069.88
10,lpush5,1000000,790513.81
10,lrange5,1000000,1199079.12
11,lpush5,1000000,793034.06
11,lrange5,1000000,1213631.12
12,lpush5,1000000,785646.50
12,lrange5,1000000,1177875.12
13,lpush5,1000000,788072.44
13,lrange5,1000000,1199040.75
14,lpush5,1000000,788668.75
14,lrange5,1000000,1194915.12
15,lpush5,1000000,784338.81
15,lrange5,1000000,1199060.00
16,lpush5,1000000,801397.44
16,lrange5,1000000,1161495.88
17,lpush5,1000000,796889.25
17,lrange5,1000000,1178063.62
18,lpush5,1000000,798798.75
18,lrange5,1000000,1194800.50
19,lpush5,1000000,787540.19
19,lrange5,1000000,1187667.50
20,lpush5,1000000,793034.06
20,lrange5,1000000,1203600.50
21,lpush5,1000000,786819.81
21,lrange5,1000000,1203812.38
22,lpush5,1000000,788643.50
22,lrange5,1000000,1169759.00
23,lpush5,1000000,803910.00
23,lrange5,1000000,1182070.88
24,lpush5,1000000,799462.81
24,lrange5,1000000,1202038.38
25,lpush5,1000000,806593.56
25,lrange5,1000000,1212160.00
26,lpush5,1000000,775218.62
26,lrange5,1000000,1193355.62
27,lpush5,1000000,639836.25
27,lrange5,1000000,1133805.00
28,lpush5,1000000,768196.56
28,lrange5,1000000,1156291.38
29,lpush5,1000000,788072.44
29,lrange5,1000000,1176658.75
30,lpush5,1000000,780640.12
30,lrange5,1000000,1189346.00
31,lpush5,1000000,786163.56
31,lrange5,1000000,1202192.25
32,lpush5,1000000,796838.25
32,lrange5,1000000,1202057.62
33,lpush5,1000000,793160.94
33,lrange5,1000000,1189098.62
34,lpush5,1000000,775206.25
34,lrange5,1000000,1169721.62
35,lpush5,1000000,750858.88
35,lrange5,1000000,1020604.06
36,lpush5,1000000,773444.69
36,lrange5,1000000,1135255.38
37,lpush5,1000000,723146.75
37,lrange5,1000000,1111448.88
38,lpush5,1000000,785684.19
