trial,operation,requests,rps
1,lpush5,1000000,757087.06
1,lrange5,1000000,1250020.00
2,lpush5,1000000,818540.12
2,lrange5,1000000,1179434.00
3,lpush5,1000000,815699.88
3,lrange5,1000000,1282051.38
4,lpush5,1000000,829875.50
4,lrange5,1000000,1257861.62
5,lpush5,1000000,828672.75
5,lrange5,1000000,973741.06
6,lpush5,1000000,511247.44
6,lrange5,1000000,777137.56
7,lpush5,1000000,758737.50
7,lrange5,1000000,1199271.00
8,lpush5,1000000,836994.12
8,lrange5,1000000,836227.44
9,lpush5,1000000,717360.06
9,lrange5,1000000,1283697.12
10,lpush5,1000000,826618.12
10,lrange5,1000000,1307356.88
11,lpush5,1000000,841150.56
11,lrange5,1000000,1288845.38
12,lpush5,1000000,827986.81
12,lrange5,1000000,1305483.12
13,lpush5,1000000,836294.31
13,lrange5,1000000,1265883.50
14,lpush5,1000000,766369.38
14,lrange5,1000000,1212257.00
15,lpush5,1000000,836833.44
15,lrange5,1000000,1287042.50
16,lpush5,1000000,830697.69
16,lrange5,1000000,1280471.12
17,lpush5,1000000,821758.44
17,lrange5,1000000,1290343.25
18,lpush5,1000000,834028.38
18,lrange5,1000000,1261195.50
19,lpush5,1000000,831960.06
19,lrange5,1000000,1278772.38
20,lpush5,1000000,827907.31
20,lrange5,1000000,1285408.75
21,lpush5,1000000,831308.44
21,lrange5,1000000,1293909.50
22,lpush5,1000000,836873.62
22,lrange5,1000000,1300390.12
23,lpush5,1000000,830034.81
23,lrange5,1000000,1298763.62
24,lpush5,1000000,827880.81
24,lrange5,1000000,1302083.38
25,lpush5,1000000,830021.56
25,lrange5,1000000,1257942.12
26,lpush5,1000000,827169.56
26,lrange5,1000000,1182033.12
27,lpush5,1000000,829200.69
27,lrange5,1000000,1300556.62
28,lpush5,1000000,818383.00
28,lrange5,1000000,1298805.25
29,lpush5,1000000,828526.94
29,lrange5,1000000,1287083.62
30,lpush5,1000000,826446.25
30,lrange5,1000000,813190.25
31,lpush5,1000000,504795.56
31,lrange5,1000000,774618.12
32,lpush5,1000000,689699.31
