trial,operation,requests,rps
1,lpush5,1000000,826565.25
1,lrange5,1000000,1193374.75
2,lpush5,1000000,837708.56
2,lrange5,1000000,879676.38
3,lpush5,1000000,752505.62
3,lrange5,1000000,1243860.62
4,lpush5,1000000,834751.31
4,lrange5,1000000,1233085.12
5,lpush5,1000000,838993.25
5,lrange5,1000000,1186600.25
6,lpush5,1000000,841177.44
6,lrange5,1000000,1191933.25
7,lpush5,1000000,836913.75
7,lrange5,1000000,1265984.75
8,lpush5,1000000,836833.44
8,lrange5,1000000,1204973.50
9,lpush5,1000000,840457.12
9,lrange5,1000000,1242295.62
10,lpush5,1000000,843237.81
10,lrange5,1000000,1240694.75
11,lpush5,1000000,834831.44
11,lrange5,1000000,1290363.88
12,lpush5,1000000,837061.06
12,lrange5,1000000,1288659.75
13,lpush5,1000000,839127.50
13,lrange5,1000000,1199232.62
14,lpush5,1000000,847579.69
14,lrange5,1000000,1278772.38
15,lpush5,1000000,837561.12
15,lrange5,1000000,1267488.00
16,lpush5,1000000,836900.38
16,lrange5,1000000,1288701.00
17,lpush5,1000000,759398.62
17,lrange5,1000000,1196248.75
18,lpush5,1000000,838451.00
18,lrange5,1000000,1251564.38
19,lpush5,1000000,836361.19
19,lrange5,1000000,1278792.88
20,lpush5,1000000,837534.31
20,lrange5,1000000,1253293.25
21,lpush5,1000000,838249.81
21,lrange5,1000000,1293868.00
22,lpush5,1000000,846956.81
22,lrange5,1000000,1287145.38
23,lpush5,1000000,832159.69
23,lrange5,1000000,1288659.75
24,lpush5,1000000,846875.56
24,lrange5,1000000,1197700.62
25,lpush5,1000000,836294.31
25,lrange5,1000000,1205166.25
26,lpush5,1000000,833453.31
26,lrange5,1000000,1196325.38
27,lpush5,1000000,836913.75
27,lrange5,1000000,1251684.62
28,lpush5,1000000,848230.69
28,lrange5,1000000,1264303.38
29,lpush5,1000000,841110.19
29,lrange5,1000000,1248459.38
30,lpush5,1000000,839764.94
30,lrange5,1000000,1285347.00
31,lpush5,1000000,833519.94
31,lrange5,1000000,1251704.62
32,lpush5,1000000,834148.44
32,lrange5,1000000,1203369.50
33,lpush5,1000000,838236.44
33,lrange5,1000000,1283881.88
34,lpush5,1000000,836187.31
34,lrange5,1000000,1253433.62
35,lpush5,1000000,838276.62
35,lrange5,1000000,1272264.62
36,lpush5,1000000,838926.12
36,lrange5,1000000,1269055.88
37,lpush5,1000000,835475.31
37,lrange5,1000000,1275673.50
38,lpush5,1000000,844621.62
38,lrange5,1000000,1290322.62
39,lpush5,1000000,842581.25
39,lrange5,1000000,1184891.00
40,lpush5,1000000,833399.94
40,lrange5,1000000,1200633.88
41,lpush5,1000000,836860.19
41,lrange5,1000000,1203388.75
42,lpush5,1000000,838926.12
42,lrange5,1000000,1259486.12
43,lpush5,1000000,836120.44
43,lrange5,1000000,1290322.62
44,lpush5,1000000,836133.81
44,lrange5,1000000,1194762.25
45,lpush5,1000000,834884.81
45,lrange5,1000000,1254705.12
46,lpush5,1000000,842473.44
46,lrange5,1000000,1203754.50
47,lpush5,1000000,836846.81
47,lrange5,1000000,1267488.00
48,lpush5,1000000,836820.06
48,lrange5,1000000,1283697.12
49,lpush5,1000000,834188.50
49,lrange5,1000000,1175351.38
50,lpush5,1000000,850421.75
50,lrange5,1000000,1193527.50
51,lpush5,1000000,841056.31
51,lrange5,1000000,1277343.62
