trial,operation,requests,rps
1,lpush5,1000000,850408.19
1,lrange5,1000000,1264323.62
2,lpush5,1000000,820357.69
2,lrange5,1000000,1250120.00
3,lpush5,1000000,819013.94
3,lrange5,1000000,1246882.88
4,lpush5,1000000,805153.00
4,lrange5,1000000,1233144.25
5,lpush5,1000000,817726.88
5,lrange5,1000000,1231704.50
6,lpush5,1000000,809716.56
6,lrange5,1000000,1240694.75
7,lpush5,1000000,825201.31
7,lrange5,1000000,1209344.62
8,lpush5,1000000,815035.06
8,lrange5,1000000,1243801.00
9,lpush5,1000000,813721.75
9,lrange5,1000000,1218085.25
10,lpush5,1000000,816404.88
10,lrange5,1000000,1248619.25
11,lpush5,1000000,809074.50
11,lrange5,1000000,1275714.38
12,lpush5,1000000,813682.69
12,lrange5,1000000,1248659.12
13,lpush5,1000000,807806.12
13,lrange5,1000000,1245449.62
14,lpush5,1000000,816993.50
14,lrange5,1000000,1247002.50
15,lpush5,1000000,814397.38
15,lrange5,1000000,1231684.75
16,lpush5,1000000,820370.81
16,lrange5,1000000,1248499.38
17,lpush5,1000000,819737.69
17,lrange5,1000000,1236192.75
18,lpush5,1000000,813773.81
18,lrange5,1000000,1253233.12
19,lpush5,1000000,817726.88
19,lrange5,1000000,1228697.75
20,lpush5,1000000,813721.75
20,lrange5,1000000,1221020.75
21,lpush5,1000000,817687.62
21,lrange5,1000000,1247122.25
22,lpush5,1000000,817071.94
22,lrange5,1000000,1257922.00
23,lpush5,1000000,817713.81
23,lrange5,1000000,1245369.88
24,lpush5,1000000,825082.50
24,lrange5,1000000,1236212.62
25,lpush5,1000000,811688.31
25,lrange5,1000000,1233400.75
26,lpush5,1000000,800640.56
26,lrange5,1000000,1257881.75
27,lpush5,1000000,821850.44
27,lrange5,1000000,1248699.12
28,lpush5,1000000,811042.94
28,lrange5,1000000,1251724.62
29,lpush5,1000000,817006.56
29,lrange5,1000000,1250200.00
30,lpush5,1000000,812360.69
30,lrange5,1000000,1246922.75
31,lpush5,1000000,818356.81
31,lrange5,1000000,1251624.50
32,lpush5,1000000,813021.12
32,lrange5,1000000,1253594.00
33,lpush5,1000000,801937.44
33,lrange5,1000000,1209189.75
34,lpush5,1000000,789902.06
34,lrange5,1000000,1250120.00
35,lpush5,1000000,813086.19
35,lrange5,1000000,1254745.25
36,lpush5,1000000,819737.69
36,lrange5,1000000,1228658.50
37,lpush5,1000000,817111.12
37,lrange5,1000000,1234607.38
38,lpush5,1000000,817674.56
38,lrange5,1000000,1248439.50
39,lpush5,1000000,818383.00
39,lrange5,1000000,1256341.75
