trial,operation,requests,rps
1,lpush5,1000000,791790.94
1,lrange5,1000000,1154752.88
2,lpush5,1000000,775795.19
2,lrange5,1000000,1197604.88
3,lpush5,1000000,810372.81
3,lrange5,1000000,1216603.38
4,lpush5,1000000,817700.69
4,lrange5,1000000,1227131.25
5,lpush5,1000000,813708.75
5,lrange5,1000000,1224127.38
6,lpush5,1000000,818409.19
6,lrange5,1000000,1176527.00
7,lpush5,1000000,778284.88
7,lrange5,1000000,1219707.38
8,lpush5,1000000,774593.31
8,lrange5,1000000,1222493.88
9,lpush5,1000000,798798.75
9,lrange5,1000000,1218163.25
10,lpush5,1000000,812347.75
10,lrange5,1000000,1248679.12
11,lpush5,1000000,803315.69
11,lrange5,1000000,1190762.00
12,lpush5,1000000,802568.19
12,lrange5,1000000,1242236.00
13,lpush5,1000000,821797.88
13,lrange5,1000000,1213728.12
14,lpush5,1000000,817726.88
14,lrange5,1000000,1237722.75
15,lpush5,1000000,817739.94
15,lrange5,1000000,1253193.00
16,lpush5,1000000,817032.69
16,lrange5,1000000,1207864.75
17,lpush5,1000000,798148.44
17,lrange5,1000000,1240833.75
18,lpush5,1000000,811094.88
18,lrange5,1000000,1218358.12
19,lpush5,1000000,780081.19
19,lrange5,1000000,1251744.62
20,lpush5,1000000,812451.69
20,lrange5,1000000,1240694.75
21,lpush5,1000000,805165.88
21,lrange5,1000000,1228520.88
22,lpush5,1000000,800000.00
22,lrange5,1000000,1207980.62
23,lpush5,1000000,809113.31
23,lrange5,1000000,1234725.88
24,lpush5,1000000,803858.56
24,lrange5,1000000,1233144.25
25,lpush5,1000000,809807.25
25,lrange5,1000000,1212198.75
26,lpush5,1000000,811107.81
26,lrange5,1000000,1227209.88
27,lpush5,1000000,809126.25
27,lrange5,1000000,1236291.75
28,lpush5,1000000,819750.81
28,lrange5,1000000,1227190.25
29,lpush5,1000000,809061.50
29,lrange5,1000000,1219609.75
30,lpush5,1000000,782472.62
30,lrange5,1000000,1231724.12
31,lpush5,1000000,783736.69
31,lrange5,1000000,1218046.38
32,lpush5,1000000,812347.75
32,lrange5,1000000,1224068.62
33,lpush5,1000000,798862.62
33,lrange5,1000000,1212198.75
34,lpush5,1000000,800640.56
