trial,operation,requests,rps
1,lpush5,1000000,583771.12
1,lrange5,1000000,1282112.88
2,lpush5,1000000,840363.00
2,lrange5,1000000,1248439.50
3,lpush5,1000000,830671.12
3,lrange5,1000000,810502.44
4,lpush5,1000000,764636.12
4,lrange5,1000000,1302270.88
5,lpush5,1000000,841764.31
5,lrange5,1000000,1300410.88
6,lpush5,1000000,841069.81
6,lrange5,1000000,1267467.75
7,lpush5,1000000,834121.75
7,lrange5,1000000,1302187.50
8,lpush5,1000000,842473.44
8,lrange5,1000000,1195087.25
9,lpush5,1000000,844594.56
9,lrange5,1000000,1212315.12
10,lpush5,1000000,839114.06
10,lrange5,1000000,1292031.00
11,lpush5,1000000,846767.12
11,lrange5,1000000,1258083.00
12,lpush5,1000000,830048.12
12,lrange5,1000000,1305545.75
13,lpush5,1000000,849631.25
13,lrange5,1000000,1290446.50
14,lpush5,1000000,835488.69
14,lrange5,1000000,1115094.75
15,lpush5,1000000,843949.44
15,lrange5,1000000,1303780.88
16,lpush5,1000000,838926.12
16,lrange5,1000000,1295399.00
17,lpush5,1000000,841791.25
17,lrange5,1000000,1206291.88
18,lpush5,1000000,834255.19
18,lrange5,1000000,1292051.75
19,lpush5,1000000,832732.75
19,lrange5,1000000,1192238.38
20,lpush5,1000000,839073.81
20,lrange5,1000000,1277384.38
21,lpush5,1000000,834778.00
21,lrange5,1000000,1245429.62
22,lpush5,1000000,838437.56
22,lrange5,1000000,1248539.38
23,lpush5,1000000,835502.06
23,lrange5,1000000,1168261.62
24,lpush5,1000000,823775.94
24,lrange5,1000000,1283697.12
25,lpush5,1000000,834911.56
25,lrange5,1000000,1186277.62
26,lpush5,1000000,837007.50
26,lrange5,1000000,1298763.62
27,lpush5,1000000,836860.19
27,lrange5,1000000,1245369.88
28,lpush5,1000000,839697.75
28,lrange5,1000000,1297016.88
29,lpush5,1000000,846956.81
29,lrange5,1000000,836240.81
30,lpush5,1000000,570216.69
30,lrange5,1000000,1283717.62
31,lpush5,1000000,840336.12
31,lrange5,1000000,1283738.12
32,lpush5,1000000,840416.75
32,lrange5,1000000,1189212.88
33,lpush5,1000000,835462.00
33,lrange5,1000000,1293702.50
34,lpush5,1000000,841858.62
34,lrange5,1000000,1199251.75
35,lpush5,1000000,846023.69
